Price,Adj Close,Close,High,Low,Open,Volume,company_name,ticker,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBRI.JK,BBRI.JK,BBRI.JK,BBRI.JK,BBRI.JK,BBRI.JK
Date,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-16,198.195068359375,198.4199981689453,198.69000244140625,196.55999755859375,197.3000030517578,43020700.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-06-17,195.418212890625,195.63999938964844,198.38999938964844,195.2100067138672,197.1999969482422,38856200.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-06-18,196.35714721679688,196.5800018310547,197.57000732421875,195.07000732421875,195.94000244140625,45394700.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-06-20,200.7721405029297,201.0,201.6999969482422,196.86000061035156,198.24000549316406,96813500.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-06-23,201.27157592773438,201.5,202.3000030517578,198.9600067138672,201.6300048828125,55814300.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-06-24,200.07293701171875,200.3000030517578,203.44000244140625,200.1999969482422,202.58999633789062,54064000.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-06-25,201.33151245117188,201.55999755859375,203.6699981689453,200.6199951171875,201.4499969482422,39525700.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-06-26,200.7721405029297,201.0,202.63999938964844,199.4600067138672,201.42999267578125,50799100.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-06-27,200.85205078125,201.0800018310547,203.22000122070312,200.0,201.88999938964844,73188600.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-06-30,204.93740844726562,205.1699981689453,207.38999938964844,199.25999450683594,202.00999450683594,91912800.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-01,207.58441162109375,207.82000732421875,210.19000244140625,206.13999938964844,206.6699981689453,78788900.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-02,212.1991729736328,212.44000244140625,213.33999633789062,208.13999938964844,208.91000366210938,67941800.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-03,213.30792236328125,213.5500030517578,214.64999389648438,211.80999755859375,212.14999389648438,34955800.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-07,209.7119903564453,209.9499969482422,216.22999572753906,208.8000030517578,212.67999267578125,50229000.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-08,209.7719268798828,210.00999450683594,211.42999267578125,208.4499969482422,210.10000610351562,42848900.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-09,210.90065002441406,211.13999938964844,211.3300018310547,207.22000122070312,209.52999877929688,48749400.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-10,212.16920471191406,212.41000366210938,213.47999572753906,210.02999877929688,210.50999450683594,44443600.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-11,210.92062377929688,211.16000366210938,212.1300048828125,209.86000061035156,210.57000732421875,39765800.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-14,208.3834991455078,208.6199951171875,210.91000366210938,207.5399932861328,209.92999267578125,38840100.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-15,208.87295532226562,209.11000061035156,211.88999938964844,208.9199981689453,209.22000122070312,42296300.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-16,209.92176818847656,210.16000366210938,212.39999389648438,208.63999938964844,210.3000030517578,47490500.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-17,209.78192138671875,210.02000427246094,211.8000030517578,209.58999633789062,210.57000732421875,48068100.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-18,210.9405975341797,211.17999267578125,211.7899932861328,209.6999969482422,210.8699951171875,48974600.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-21,212.23912048339844,212.47999572753906,215.77999877929688,211.6300048828125,212.10000610351562,51377400.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-22,214.15695190429688,214.39999389648438,214.9499969482422,212.22999572753906,213.13999938964844,46404100.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-23,213.9072265625,214.14999389648438,215.14999389648438,212.41000366210938,215.0,46989300.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-24,213.51766967773438,213.75999450683594,215.69000244140625,213.52999877929688,213.89999389648438,46022600.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-25,213.63754272460938,213.8800048828125,215.24000549316406,213.39999389648438,214.6999969482422,40268800.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-28,213.80735778808594,214.0500030517578,214.85000610351562,213.05999755859375,214.02999877929688,37858000.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-29,211.03050231933594,211.27000427246094,214.80999755859375,210.82000732421875,214.17999267578125,51411700.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-30,208.81301879882812,209.0500030517578,212.38999938964844,207.72000122070312,211.89999389648438,45512500.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-07-31,207.33470153808594,207.57000732421875,209.83999633789062,207.16000366210938,208.49000549316406,80698400.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-01,202.1505889892578,202.3800048828125,213.5800018310547,201.5,210.8699951171875,104434500.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-04,203.11949157714844,203.35000610351562,207.8800048828125,201.67999267578125,204.50999450683594,75109300.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-05,202.68995666503906,202.9199981689453,205.33999633789062,202.16000366210938,203.39999389648438,44155100.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-06,213.0082550048828,213.25,215.3800048828125,205.58999633789062,205.6300048828125,108483100.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-07,219.7805633544922,220.02999877929688,220.85000610351562,216.5800018310547,218.8800048828125,90224800.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-08,229.0900115966797,229.35000610351562,231.0,219.25,220.8300018310547,113854000.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-11,227.17999267578125,227.17999267578125,229.55999755859375,224.75999450683594,227.9199981689453,61806100.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-12,229.64999389648438,229.64999389648438,230.8000030517578,227.07000732421875,228.00999450683594,55626200.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-13,233.3300018310547,233.3300018310547,235.0,230.42999267578125,231.07000732421875,69878500.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-14,232.77999877929688,232.77999877929688,235.1199951171875,230.85000610351562,234.05999755859375,51916300.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-15,231.58999633789062,231.58999633789062,234.27999877929688,229.33999633789062,234.0,56038700.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-18,230.88999938964844,230.88999938964844,233.1199951171875,230.11000061035156,231.6999969482422,37476200.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-19,230.55999755859375,230.55999755859375,232.8699951171875,229.35000610351562,231.27999877929688,39402600.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-20,226.00999450683594,226.00999450683594,230.47000122070312,225.77000427246094,229.97999572753906,42263900.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-21,224.89999389648438,224.89999389648438,226.52000427246094,223.77999877929688,226.27000427246094,30621200.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-22,227.75999450683594,227.75999450683594,229.08999633789062,225.41000366210938,226.1699981689453,42477800.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-25,227.16000366210938,227.16000366210938,229.3000030517578,226.22999572753906,226.47999572753906,30983100.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-26,229.30999755859375,229.30999755859375,229.49000549316406,224.69000244140625,226.8699951171875,54575100.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2025-08-27,230.49000549316406,230.49000549316406,230.89999389648438,228.25999450683594,228.61000061035156,31259500.0,Apple Inc.,AAPL,,,,,,,,,,,,,,,,,,
2023-08-28,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8639.8115234375,9200.0,9250.0,9200.0,9250.0,44423100.0,,,,,,
2023-08-29,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8686.7666015625,9250.0,9300.0,9200.0,9275.0,45428500.0,,,,,,
2023-08-30,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8639.8115234375,9200.0,9300.0,9200.0,9300.0,56227000.0,,,,,,
2023-08-31,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8616.3330078125,9175.0,9225.0,9100.0,9200.0,136107200.0,,,,,,
2023-09-01,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8663.2890625,9225.0,9275.0,9175.0,9200.0,42152700.0,,,,,,
2023-09-04,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8663.2890625,9225.0,9275.0,9175.0,9225.0,40610600.0,,,,,,
2023-09-05,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8663.2890625,9225.0,9250.0,9200.0,9250.0,42007200.0,,,,,,
2023-09-06,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8592.85546875,9150.0,9250.0,9150.0,9200.0,49318400.0,,,,,,
2023-09-07,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8616.3330078125,9175.0,9175.0,9100.0,9125.0,61405200.0,,,,,,
2023-09-08,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8569.37890625,9125.0,9150.0,9050.0,9100.0,80732300.0,,,,,,
2023-09-11,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8569.37890625,9125.0,9125.0,9075.0,9075.0,53155900.0,,,,,,
2023-09-12,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8545.9013671875,9100.0,9125.0,9075.0,9100.0,66479000.0,,,,,,
2023-09-13,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8522.4228515625,9075.0,9075.0,9000.0,9050.0,69490200.0,,,,,,
2023-09-14,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8545.9013671875,9100.0,9125.0,9000.0,9000.0,112757900.0,,,,,,
2023-09-15,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8451.990234375,9000.0,9100.0,9000.0,9050.0,121005300.0,,,,,,
2023-09-18,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8451.990234375,9000.0,9075.0,9000.0,9050.0,34272200.0,,,,,,
2023-09-19,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8522.4228515625,9075.0,9075.0,8975.0,9000.0,33325800.0,,,,,,
2023-09-20,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8592.85546875,9150.0,9175.0,9075.0,9125.0,54305500.0,,,,,,
2023-09-21,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8569.37890625,9125.0,9150.0,9075.0,9125.0,40607000.0,,,,,,
2023-09-22,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8522.4228515625,9075.0,9150.0,9075.0,9125.0,42445300.0,,,,,,
2023-09-25,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8451.990234375,9000.0,9075.0,9000.0,9075.0,56132200.0,,,,,,
2023-09-26,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8405.0341796875,8950.0,9025.0,8950.0,9000.0,73544700.0,,,,,,
2023-09-27,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8334.6005859375,8875.0,9000.0,8875.0,8900.0,84345000.0,,,,,,
2023-09-29,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8287.6455078125,8825.0,8900.0,8825.0,8825.0,118960000.0,,,,,,
2023-10-02,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8522.4228515625,9075.0,9100.0,8875.0,8900.0,93663000.0,,,,,,
2023-10-03,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8639.8115234375,9200.0,9200.0,9025.0,9075.0,98380200.0,,,,,,
2023-10-04,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8639.8115234375,9200.0,9250.0,9125.0,9200.0,112582800.0,,,,,,
2023-10-05,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8522.4228515625,9075.0,9200.0,9075.0,9200.0,72855700.0,,,,,,
2023-10-06,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8475.4677734375,9025.0,9100.0,9025.0,9100.0,53344400.0,,,,,,
2023-10-09,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8498.9453125,9050.0,9125.0,9025.0,9025.0,43774500.0,,,,,,
2023-10-10,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8381.556640625,8925.0,9000.0,8925.0,9000.0,71966100.0,,,,,,
2023-10-11,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8381.556640625,8925.0,9025.0,8925.0,8925.0,84305800.0,,,,,,
2023-10-12,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8498.9453125,9050.0,9100.0,9000.0,9000.0,71064500.0,,,,,,
2023-10-13,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8522.4228515625,9075.0,9125.0,9025.0,9100.0,62941800.0,,,,,,
2023-10-16,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8545.9013671875,9100.0,9125.0,9050.0,9125.0,29429200.0,,,,,,
2023-10-17,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8405.0341796875,8950.0,9075.0,8950.0,9050.0,59606000.0,,,,,,
2023-10-18,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8311.123046875,8850.0,8950.0,8850.0,8925.0,50919200.0,,,,,,
2023-10-19,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8217.2119140625,8750.0,8850.0,8750.0,8825.0,89509700.0,,,,,,
2023-10-20,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8428.51171875,8975.0,9025.0,8725.0,8725.0,64554500.0,,,,,,
2023-10-23,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8311.123046875,8850.0,8925.0,8850.0,8875.0,50633500.0,,,,,,
2023-10-24,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8240.689453125,8775.0,8875.0,8775.0,8775.0,76963200.0,,,,,,
2023-10-25,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8334.6005859375,8875.0,8925.0,8825.0,8825.0,54748400.0,,,,,,
2023-10-26,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8193.734375,8725.0,8950.0,8725.0,8925.0,63199400.0,,,,,,
2023-10-27,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8170.25634765625,8700.0,8800.0,8700.0,8725.0,52450700.0,,,,,,
2023-10-30,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8311.123046875,8850.0,8850.0,8700.0,8700.0,51958200.0,,,,,,
2023-10-31,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8217.2119140625,8750.0,8825.0,8725.0,8800.0,64907600.0,,,,,,
2023-11-01,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8076.345703125,8600.0,8775.0,8600.0,8750.0,67027600.0,,,,,,
2023-11-02,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8311.123046875,8850.0,8900.0,8725.0,8725.0,56050900.0,,,,,,
2023-11-03,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8358.078125,8900.0,8950.0,8850.0,8925.0,60414100.0,,,,,,
2023-11-06,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8498.9453125,9050.0,9050.0,8950.0,8975.0,84994200.0,,,,,,
2023-11-07,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8428.51171875,8975.0,9025.0,8900.0,9000.0,60648200.0,,,,,,
2023-11-08,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8451.990234375,9000.0,9000.0,8900.0,8950.0,31829300.0,,,,,,
2023-11-09,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8451.990234375,9000.0,9050.0,8900.0,8900.0,46076800.0,,,,,,
2023-11-10,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8287.6455078125,8825.0,9000.0,8825.0,8950.0,50754600.0,,,,,,
2023-11-13,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8334.6005859375,8875.0,8925.0,8850.0,8875.0,20827700.0,,,,,,
2023-11-14,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8381.556640625,8925.0,8950.0,8875.0,8900.0,37195700.0,,,,,,
2023-11-15,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8498.9453125,9050.0,9050.0,8950.0,8975.0,84977900.0,,,,,,
2023-11-16,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8522.4228515625,9075.0,9075.0,8950.0,9050.0,48714300.0,,,,,,
2023-11-17,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8522.4228515625,9075.0,9075.0,8975.0,9025.0,57050500.0,,,,,,
2023-11-20,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8334.6005859375,8875.0,9025.0,8875.0,8975.0,49216000.0,,,,,,
2023-11-21,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8240.689453125,8775.0,8900.0,8775.0,8825.0,107614800.0,,,,,,
2023-11-22,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8334.6005859375,8875.0,8875.0,8775.0,8775.0,40364800.0,,,,,,
2023-11-23,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8381.556640625,8925.0,8975.0,8850.0,8850.0,55542100.0,,,,,,
2023-11-24,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8381.556640625,8925.0,8975.0,8900.0,8925.0,43631900.0,,,,,,
2023-11-27,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8334.6005859375,8875.0,8950.0,8875.0,8900.0,35679000.0,,,,,,
2023-11-28,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8334.6005859375,8875.0,8950.0,8850.0,8875.0,69070600.0,,,,,,
2023-11-29,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8358.078125,8900.0,8950.0,8900.0,8900.0,54715600.0,,,,,,
2023-11-30,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8428.51171875,8975.0,8975.0,8900.0,8925.0,205312100.0,,,,,,
2023-12-01,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8405.0341796875,8950.0,8975.0,8900.0,8925.0,80566400.0,,,,,,
2023-12-04,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8421.546875,8925.0,9025.0,8925.0,8950.0,54747400.0,,,,,,
2023-12-05,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8397.95703125,8900.0,8950.0,8825.0,8950.0,94363900.0,,,,,,
2023-12-06,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8303.59765625,8800.0,8950.0,8800.0,8850.0,81852800.0,,,,,,
2023-12-07,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8327.1875,8825.0,8825.0,8725.0,8750.0,91322500.0,,,,,,
2023-12-08,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8256.4189453125,8750.0,8850.0,8750.0,8800.0,43891600.0,,,,,,
2023-12-11,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8256.4189453125,8750.0,8775.0,8675.0,8675.0,78642800.0,,,,,,
2023-12-12,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8209.23828125,8700.0,8750.0,8700.0,8700.0,87589300.0,,,,,,
2023-12-13,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8185.64892578125,8675.0,8750.0,8675.0,8700.0,51560500.0,,,,,,
2023-12-14,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8539.4951171875,9050.0,9050.0,8750.0,8775.0,115332800.0,,,,,,
2023-12-15,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8704.6240234375,9225.0,9225.0,9075.0,9125.0,275013500.0,,,,,,
2023-12-18,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8681.0341796875,9200.0,9225.0,9150.0,9200.0,111712200.0,,,,,,
2023-12-19,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8728.212890625,9250.0,9250.0,9125.0,9125.0,65174500.0,,,,,,
2023-12-20,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8775.3935546875,9300.0,9300.0,9225.0,9250.0,72938100.0,,,,,,
2023-12-21,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8798.9833984375,9325.0,9325.0,9250.0,9300.0,88116700.0,,,,,,
2023-12-22,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8798.9833984375,9325.0,9350.0,9275.0,9275.0,64449600.0,,,,,,
2023-12-27,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8846.162109375,9375.0,9400.0,9325.0,9375.0,64464700.0,,,,,,
2023-12-28,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8869.7529296875,9400.0,9425.0,9325.0,9325.0,70184600.0,,,,,,
2023-12-29,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8869.7529296875,9400.0,9450.0,9350.0,9425.0,79903400.0,,,,,,
2024-01-02,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8893.3427734375,9425.0,9425.0,9350.0,9400.0,30545200.0,,,,,,
2024-01-03,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8822.572265625,9350.0,9425.0,9325.0,9425.0,34603300.0,,,,,,
2024-01-04,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8940.521484375,9475.0,9475.0,9375.0,9400.0,56501800.0,,,,,,
2024-01-05,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9034.880859375,9575.0,9600.0,9475.0,9500.0,85290100.0,,,,,,
2024-01-08,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9034.880859375,9575.0,9625.0,9475.0,9600.0,50896000.0,,,,,,
2024-01-09,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9082.060546875,9625.0,9625.0,9575.0,9600.0,59848600.0,,,,,,
2024-01-10,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9011.291015625,9550.0,9650.0,9550.0,9650.0,52774900.0,,,,,,
2024-01-11,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9034.880859375,9575.0,9650.0,9575.0,9625.0,39381500.0,,,,,,
2024-01-12,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9152.8291015625,9700.0,9700.0,9600.0,9650.0,68253400.0,,,,,,
2024-01-15,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9176.4189453125,9725.0,9750.0,9650.0,9750.0,88399500.0,,,,,,
2024-01-16,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9152.8291015625,9700.0,9750.0,9675.0,9700.0,44869200.0,,,,,,
2024-01-17,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9200.0087890625,9750.0,9750.0,9650.0,9750.0,107706100.0,,,,,,
2024-01-18,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9129.240234375,9675.0,9750.0,9625.0,9675.0,71048900.0,,,,,,
2024-01-19,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9082.060546875,9625.0,9775.0,9600.0,9775.0,63176500.0,,,,,,
2024-01-22,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9082.060546875,9625.0,9650.0,9525.0,9600.0,52868300.0,,,,,,
2024-01-23,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9058.470703125,9600.0,9600.0,9450.0,9450.0,92348600.0,,,,,,
2024-01-24,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8987.7021484375,9525.0,9600.0,9475.0,9600.0,84906000.0,,,,,,
2024-01-25,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8964.111328125,9500.0,9575.0,9450.0,9450.0,63212700.0,,,,,,
2024-01-26,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,8822.572265625,9350.0,9450.0,9300.0,9400.0,78977300.0,,,,,,
2024-01-29,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9011.291015625,9550.0,9550.0,9375.0,9400.0,73452800.0,,,,,,
2024-01-30,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9105.650390625,9650.0,9650.0,9475.0,9500.0,73136400.0,,,,,,
2024-01-31,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9011.291015625,9550.0,9700.0,9550.0,9700.0,102581200.0,,,,,,
2024-02-01,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9152.8291015625,9700.0,9725.0,9575.0,9650.0,104208700.0,,,,,,
2024-02-02,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9152.8291015625,9700.0,9800.0,9625.0,9775.0,99324000.0,,,,,,
2024-02-05,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9034.880859375,9575.0,9675.0,9525.0,9675.0,57983300.0,,,,,,
2024-02-06,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9082.060546875,9625.0,9750.0,9625.0,9750.0,87651000.0,,,,,,
2024-02-07,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9152.8291015625,9700.0,9725.0,9650.0,9700.0,92953500.0,,,,,,
2024-02-12,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9247.1884765625,9800.0,9800.0,9700.0,9750.0,87949400.0,,,,,,
2024-02-13,,,,,,,PT Bank Central Asia Tbk,BBCA.JK,,,,,,,9176.4189453125,9725.0,9800.0,9700.0,9750.0,66072400.0,,,,,,
