Price,Adj Close,Close,High,Low,Open,Volume,company_name,ticker,MA for 10 days,MA for 20 days,MA for 50 days
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,,,,
2024-03-22,171.05165100097656,172.27999877929688,173.0500030517578,170.05999755859375,171.75999450683594,71160100,Apple Inc.,AAPL,172.24806213378906,173.48120803833007,180.93295318603515
2024-03-25,169.63185119628906,170.85000610351562,171.94000244140625,169.4499969482422,170.57000732421875,54288300,Apple Inc.,AAPL,172.05941619873047,172.9693832397461,180.64495208740234
2024-03-26,168.5,169.7100067138672,171.4199981689453,169.5800018310547,170.0,57388400,Apple Inc.,AAPL,171.70992736816407,172.3279899597168,180.32776916503906
2024-03-27,172.07431030273438,173.30999755859375,173.60000610351562,170.11000061035156,170.41000366210938,60273300,Apple Inc.,AAPL,171.92637329101564,171.9253807067871,180.12748809814454
2024-03-28,170.25735473632812,171.47999572753906,172.22999572753906,170.50999450683594,171.75,65672700,Apple Inc.,AAPL,171.77545776367188,171.46518478393554,179.90970825195313
2024-04-01,168.81768798828125,170.02999877929688,171.25,169.47999572753906,171.19000244140625,46240500,Apple Inc.,AAPL,171.51830444335937,170.98711624145508,179.5451336669922
2024-04-02,167.6361846923828,168.83999633789062,169.33999633789062,168.22999572753906,169.0800018310547,49329500,Apple Inc.,AAPL,171.03378143310547,170.6763473510742,179.0988214111328
2024-04-03,168.44041442871094,169.64999389648438,170.67999267578125,168.5800018310547,168.7899932861328,47691700,Apple Inc.,AAPL,170.3953659057617,170.65301666259765,178.62238525390626
2024-04-04,167.6163330078125,168.82000732421875,171.9199981689453,168.82000732421875,170.2899932861328,53704400,Apple Inc.,AAPL,169.41739196777343,170.63812408447265,178.10388397216798
2024-04-05,168.37091064453125,169.5800018310547,170.38999938964844,168.9499969482422,169.58999633789062,42104800,Apple Inc.,AAPL,169.2396697998047,170.66691818237305,177.6139599609375
2024-04-08,167.24896240234375,168.4499969482422,169.1999969482422,168.24000549316406,169.02999877929688,37425500,Apple Inc.,AAPL,168.8594009399414,170.55373153686523,177.1081414794922
2024-04-09,168.4602508544922,169.6699981689453,170.0800018310547,168.35000610351562,168.6999969482422,42373800,Apple Inc.,AAPL,168.74224090576172,170.40082855224608,176.66125518798827
2024-04-10,166.58375549316406,167.77999877929688,169.08999633789062,167.11000061035156,168.8000030517578,49709300,Apple Inc.,AAPL,168.5506164550781,170.1302719116211,176.19052276611328
2024-04-11,173.79197692871094,175.0399932861328,175.4600067138672,168.16000366210938,168.33999633789062,91070300,Apple Inc.,AAPL,168.72238311767578,170.3243782043457,175.9371353149414
2024-04-12,175.29119873046875,176.5500030517578,178.36000061035156,174.2100067138672,174.25999450683594,101670900,Apple Inc.,AAPL,169.22576751708985,170.50061264038087,175.7859213256836
2024-04-15,171.45870971679688,172.69000244140625,176.6300048828125,172.5,175.36000061035156,73531800,Apple Inc.,AAPL,169.4898696899414,170.50408706665038,175.50927001953124
2024-04-16,168.17233276367188,169.3800048828125,173.75999450683594,168.27000427246094,171.75,73711200,Apple Inc.,AAPL,169.54348449707032,170.28863296508788,175.1869219970703
2024-04-17,166.8021697998047,168.0,170.64999389648438,168.0,169.61000061035156,50901200,Apple Inc.,AAPL,169.3796600341797,169.88751296997071,174.80087799072265
2024-04-18,165.84901428222656,167.0399932861328,168.63999938964844,166.5500030517578,168.02999877929688,43122900,Apple Inc.,AAPL,169.2029281616211,169.31016006469727,174.36364288330077
2024-04-19,163.8235626220703,165.0,166.39999389648438,164.0800018310547,166.2100067138672,68149400,Apple Inc.,AAPL,168.748193359375,168.99393157958986,173.88371673583984
